"qes_year","qes_code","qes_name_en","age_group","turnout","vote_choice","sovereignty_support"
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","",,"",
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","55-64",,"",
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"Don't know / Refused",1
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","55-64",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","18-24",0,"",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"Did not vote / None",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","18-24",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",,"",0
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","18-24",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",,"",
2018,"qes2018","Quebec Election Study 2018","25-34",1,"Other party",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"Other party",1
2018,"qes2018","Quebec Election Study 2018","55-64",0,"",1
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","25-34",,"",
2018,"qes2018","Quebec Election Study 2018","45-54",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"QS",
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",
2018,"qes2018","Quebec Election Study 2018","65+",1,"Don't know / Refused",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"Other party",
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PQ",
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",,"",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",,"",
2018,"qes2018","Quebec Election Study 2018","18-24",1,"Other party",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",
2018,"qes2018","Quebec Election Study 2018","25-34",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","18-24",,"",1
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",0,"",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",,"",1
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","18-24",0,"",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",0,"",
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"QS",
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",,"",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"QS",
2018,"qes2018","Quebec Election Study 2018","18-24",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","18-24",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"Other party",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","25-34",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","",,"",
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"Other party",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"Did not vote / None",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",
2018,"qes2018","Quebec Election Study 2018","45-54",,"",
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"Other party",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",
2018,"qes2018","Quebec Election Study 2018","18-24",,"",1
2018,"qes2018","Quebec Election Study 2018","",,"",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"QS",
2018,"qes2018","Quebec Election Study 2018","65+",1,"Don't know / Refused",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","18-24",,"",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",,"",0
2018,"qes2018","Quebec Election Study 2018","35-44",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","18-24",,"",1
2018,"qes2018","Quebec Election Study 2018","55-64",0,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","65+",,"",0
2018,"qes2018","Quebec Election Study 2018","55-64",,"",
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","45-54",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"CAQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","25-34",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PLQ",
2018,"qes2018","Quebec Election Study 2018","",,"",
2018,"qes2018","Quebec Election Study 2018","18-24",1,"QS",1
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","45-54",1,"Other party",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","55-64",1,"PLQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"QS",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"PQ",1
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","18-24",0,"",0
2018,"qes2018","Quebec Election Study 2018","18-24",1,"QS",
2018,"qes2018","Quebec Election Study 2018","35-44",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",
2018,"qes2018","Quebec Election Study 2018","55-64",1,"CAQ",0
2018,"qes2018","Quebec Election Study 2018","",,"",1
2018,"qes2018","Quebec Election Study 2018","65+",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"QS",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"QS",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",0,"Did not vote / None",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"QS",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"QS",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PQ",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"QS",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"Other party",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PQ",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",1,"PLQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"QS",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"Don't know / Refused",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",1,"CAQ",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","35-54",0,"Did not vote / None",1
2018,"qes2018_panel","Quebec Election Study 2018 Panel","55+",,"",
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",0,"Did not vote / None",0
2018,"qes2018_panel","Quebec Election Study 2018 Panel","18-34",1,"CAQ",1
